language_name,language_code,lexemes,word_id,word_meaning,word_orthographic_form,word_phonological_form,word_gloss,word_notes
Ancient Greek,grc,283,192,when,πότε,póte,when?,Indeclinable.
Ancient Greek,grc,283,193,where,ποῦ,pȗː,where?,Indeclinable.
Ancient Greek,grc,283,194,white,ἀργής,argɛ́ːs,"bright, glancing",EXCLUDE.
Ancient Greek,grc,283,194,white,λευκός,leu̯kós,"white, light","G.sg. λευκοῦ; λευκός, λευκή, λευκόν"
Ancient Greek,grc,283,195,who,τίς,tís,who?,G.sg. τίνος; cf. /lexeme/18992/
Ancient Greek,grc,283,196,wide,εὐρύς,eurýs,"wide, broad","G.sg. εὐρέως; εὐρύς, εὐρεῖα, εὐρύ."
Ancient Greek,grc,283,197,wife,γυνή,ɡynɛ́ː,woman; wife,G.sg. γυναικός; cf. 'woman' /lexeme/19008/
Ancient Greek,grc,283,198,wind,ἄνεμος,ánemos,wind,G.sg. ἀνέμου
Ancient Greek,grc,283,199,wing,πτέρυξ,ptéryks,wing (of a bird),G.sg πτέρυγος; cf. /lexeme/18721/
Ancient Greek,grc,283,200,wipe,ὀμόργνῡμι,omórgnyːmi,wipe,Inf. ὁμοργνῡ́ναι
Ancient Greek,grc,283,200,wipe,περιψάω,peripsáɔː,"wipe all around, wipe clean",EXCLUDE.
Ancient Greek,grc,283,201,with,σύν,sýn,with,Preposition
Ancient Greek,grc,283,201,with,μετά,metá,"among; after, according to",EXCLUDE.
Ancient Greek,grc,283,202,woman,γυνή,ɡynɛ́ː,woman; wife,G.sg. γυναικός; cf. /lexeme/19000/
Ancient Greek,grc,283,203,woods,ὕλη,hýːlɛː,"forest, woodland; firewood, fuel",G.sg. ὕλης
Ancient Greek,grc,283,204,worm,εὐλή,eulɛ́ː,"worm, maggot",G.sg. εὐλῆς
Ancient Greek,grc,283,206,year,ἔτος,étos,year,G.sg. ἔτεος
Ancient Greek,grc,283,207,yellow,ξανθός,ksantʰós,yellow,"G.sg. ξανθοῦ. ξανθός, ξανθή, ξανθόν."
Ancient Greek,grc,283,205,you,ὑμεῖς,hyːmȇːs,you (pl.),G.pl. ὑμῶν.
Ancient Greek,grc,283,208,ant,μύρμηξ,mýrmɛːks,ant,
Ancient Greek,grc,283,209,thigh,μηρός,mɛːrós,thigh,
Ancient Greek,grc,283,210,navel,ὀμφαλός,ompʰalós,navel,
Ancient Greek,grc,283,212,yesterday,χθές,kʰtʰés,yesterday,
Ancient Greek,grc,283,213,shadow,σκία,skíaː,"shadow, shade",
Ancient Greek,grc,283,214,house,οἰκίᾱ,oi̯kíaː,,
Ancient Greek,grc,283,217,sweet,ἡδύς,hɛːdýs,,"ἡδύς, ἡδεῖα, ἡδύ."
Ancient Greek,grc,283,218,go,βλώσκω,blɔ́ːskɔː,,
Ancient Greek,grc,283,219,run,τρέχω,trékʰɔː,,Inf. τρέχειν.
Ancient Greek,grc,283,220,carry,φέρω,pʰérɔː,,"Inf. φέρειν. (Suppletive future οἴσω, ..."
Ancient Greek,grc,283,222,hide,κρύπτω,krýptɔː,,Inf. κρύπτειν
Ancient Greek,grc,283,223,cry,δακρῡ́ω,dakrýːɔː,,Inf. δακρῡ́ειν.
Ancient Greek,grc,283,224,do-make,ποιέω,poi̯éɔː,,Inf. ποιεῖν.
Greek,ell,272,82,I,εγώ,e̞ˈɣo̞,,
Greek,ell,272,1,all,πας,pas,,EXCLUDE (Katharevousa)
Greek,ell,272,1,all,όλος,ˈo̞lo̞s,,
Greek,ell,272,2,and,και,ce̞,,Sandhi form κ(ι).
Greek,ell,272,3,animal,ζώο,ˈzo̞ˌo̞,,
Greek,ell,272,4,ashes,στάχτη,ˈstaxti,,
Greek,ell,272,4,ashes,τέφρα,ˈte̞fra,,EXCLUDE (means 'funerary ashes')
Greek,ell,272,5,at,σε,se̞,,Sandhi form σ- combines with ...
Greek,ell,272,6,back,πλάτη,ˈplati,,
Greek,ell,272,7,bad,κακός,kaˈko̞s,,
Greek,ell,272,8,bark,φλούδα,ˈfluða,,
Greek,ell,272,8,bark,φλοιός,fliˈo̞s,,
Greek,ell,272,9,because,διότι,ˌðiˈo̞ti,,EXCLUDE.
Greek,ell,272,9,because,επειδή,epiˈði,,
Greek,ell,272,9,because,γιατί,ʝaˈti,,split from DKB
Greek,ell,272,10,belly,κοιλιά,ciˈʎa,,
Greek,ell,272,10,belly,γαστέρα,ɣasˈte̞ra,,EXCLUDE. Reanalysis from Ancient Greek ...
Greek,ell,272,11,big,μεγάλος,me̞ˈɣalo̞s,,The new o-stem masculine μεγάλος ...
Greek,ell,272,12,bird,πουλί,pu'li,,
Greek,ell,272,13,bite,δαγκώνω,ðaˈ(ŋ)ɡo̞no̞,,Alternative form δαγκάνω
Greek,ell,272,14,black,μαύρος,ˈmavro̞s,,
Greek,ell,272,15,blood,αίμα,ˈe̞ma,,
Greek,ell,272,16,blow,φυσάω,fiˈsao̞,,
Greek,ell,272,17,bone,κόκαλο,ˈko̞kaˌlo̞,,
Greek,ell,272,18,breast,στήθος,ˈstiθo̞s,,
Greek,ell,272,18,breast,βυζί,viˈzi,,EXCLUDE. see 'suck' in /lexeme/25936/
Greek,ell,272,19,breathe,αναπνέω,anaˈpne̞ˌo̞,,
Greek,ell,272,20,burn,καίω,ˈce̞ˌo̞,,"Alternative Forms καίομαι, καίγω/καίγομαι."
Greek,ell,272,21,child,παιδί,pe̞ˈði,,From Ancient Greek diminutive παιδίον ...
Greek,ell,272,22,cloud,σύννεφο,ˈsine̞ˌfo̞,,
Greek,ell,272,23,cold,ψυχρός,psi'xros,,EXCLUDE.
Greek,ell,272,23,cold,κρύος,ˈkriˌo̞s,,Reanalysed from Ancient Greek substantive ...
Greek,ell,272,24,come,έρχομαι,ˈe̞rxo̞ˌme̞,,
Greek,ell,272,25,count,μετρώ,me̞ˈtro̞,,
Greek,ell,272,26,cut,κόβω,ˈko̞vo̞,,Present stem κόβω backformed to ...
Greek,ell,272,27,day,μέρα,ˈme̞ra,,Alternative form ημέρα
Greek,ell,272,28,die,πεθαίνω,pe̞ˈθe̞no̞,,Present stem πεθαίνω backformed from ...
Greek,ell,272,29,dig,σκάβω,ˈskavo̞,,Present stem σκάβω backformed to ...
Greek,ell,272,30,dirty,βρόμικος,ˈvro̞miˌko̞s,,
Greek,ell,272,31,dog,σκύλος,ˈscilo̞s,,Fem. σκύλα.
Greek,ell,272,31,dog,κύων,ˈcio̞n,,EXCLUDE.
Greek,ell,272,32,drink,πίνω,ˈpino̞,,
Greek,ell,272,33,dry,ξερός,kseˈro̞s,,
Greek,ell,272,34,dull,δεν κόβει,ðen ˈko̞vi,it does not cut,EXCLUDE. DKB has DEN-GOVI
Greek,ell,272,34,dull,στομωμένος,ˌsto̞mo̞ˈme̞no̞s,,Lit. passive participle to στομώνω ...
Greek,ell,272,35,dust,σκόνη,ˈsko̞ni,,
Greek,ell,272,36,ear,αυτί,afˈti,,
Greek,ell,272,37,earth,γη,ʝi,,EXCLUDE. Blažek does not consider ...
Greek,ell,272,37,earth,χώμα,ˈxo̞ma,,
Greek,ell,272,38,eat,τρώ(γ)ω,ˈtro̞(ɣ)o̞,,Alternative form τρώγω.
Greek,ell,272,39,egg,αυγό,avˈɣo̞,,
Greek,ell,272,40,eye,μάτι,'mati,,
Greek,ell,272,41,fall,πέφτω,ˈpe̞fto̞,,
Greek,ell,272,42,far,μακριά,maˌkriˈa,,
Greek,ell,272,43,fat,λίπος,ˈlipo̞s,,
Greek,ell,272,43,fat,ξίγκι,ˈksiŋɟi,,EXCLUDE.
Greek,ell,272,43,fat,πάχος,ˈpaxo̞s,,"EXCLUDE. IE *b(h)ņǵ(h)u- 'dense, thick', ..."
Greek,ell,272,44,father,πατέρας,paˈte̞ras,,New nominative form created from ...
Greek,ell,272,45,fear,φοβάμαι,fo̞ˈvame̞,,Alternative form φοβούμαι
Greek,ell,272,46,feather,φτερό,fte̞ˈro̞,,
Greek,ell,272,47,few,λίγοι,ˈliʝi,,
Greek,ell,272,48,fight,παλεύω,paˈle̞vo̞,,
Greek,ell,272,49,fingernail,νύχι,ˈniçi,,Blažek also gives όνυχας. From ...
Greek,ell,272,50,fire,φωτιά,fo̞ˈtça,,
Greek,ell,272,51,fish,ψάρι,ˈpsari,,
Greek,ell,272,52,five,πέντε,ˈpe̞nde̞,,
Greek,ell,272,53,float,επιπλέω,e̞piˈple̞ˌo̞,,
Greek,ell,272,54,flow,κυλώ,kuˈlo̞,,
Greek,ell,272,54,flow,ρέω,ˈre̞ˌo̞,,EXCLUDE.
Greek,ell,272,55,flower,λουλούδι,luˈluði,,"Loanword from Albanian lul(e), itself ..."
Greek,ell,272,56,fly,πετώ,pe̞ˈto̞,,Alternative form πετάω.
Greek,ell,272,57,fog,ομίχλη,o̞ˈmixli,,Loanword (Katharevousa)
Greek,ell,272,57,fog,καταχνιά,kataxˈɲa,"'fog, mist'",EXCLUDE.
Greek,ell,272,58,foot,πόδι,ˈpo̞ði,,
Greek,ell,272,59,four,τέσσερα,ˈte̞se̞ˌra,,Replaced TESERIS. (τέσσερα neut.)
Greek,ell,272,60,freeze,παγώνω,paˈɣo̞no̞,,
Greek,ell,272,61,fruit,φρούτο,ˈfruto̞,,Loanword from Italian 'frutto'.
Greek,ell,272,62,full,γεμάτος,ʝe̞ˈmato̞s,,
Greek,ell,272,63,give,δίνω,ˈðino̞,,"Blažek gives also δίδω, but ..."
Greek,ell,272,64,good,καλός,kaˈlo̞s,,
Greek,ell,272,64,good,αγαθός,aɣaˈθos,,
Greek,ell,272,65,grass,χορτάρι,xo̞rˈtari,,
Greek,ell,272,66,green,πράσινος,ˈprasiˌno̞s,,
Greek,ell,272,67,guts,άντερα,ˈande̞ra,,Plural (sg. άντερο 'intestine')
Greek,ell,272,67,guts,σπλάχνα,ˈsplaxna,,
Greek,ell,272,68,hair,μαλλιά,maˈʎa,,
Greek,ell,272,69,hand,χερί,ˈçe̞ri,,
Greek,ell,272,70,he,αυτός,afˈto̞s,,
Greek,ell,272,71,head,κεφάλι,ce̞ˈfali,,
Greek,ell,272,72,hear,ακούω,aˈkuˌo̞,,
Greek,ell,272,73,heart,καρδιά,karˈðʝa,,
Greek,ell,272,74,heavy,βαρύς,va'ris,,
Greek,ell,272,75,here,εδώ,e̞ˈðo̞,,
Greek,ell,272,76,hit,χτυπώ,xtiˈpo̞,,
Greek,ell,272,77,hold,κρατώ,kraˈto̞,,
Greek,ell,272,78,horn,κέρατο,ˈce̞raˌto̞,,
Greek,ell,272,79,how,πώς,po̞s,,
Greek,ell,272,80,hunt,κυνηγώ,ˌciniˈɣo̞,,
Greek,ell,272,81,husband,άντρας,ˈandras,man,Cf. /lexeme/7575/
Greek,ell,272,81,husband,σύζυγος,ˈsiziˌɣo̞s,spouse,Cf. 'wife' /lexeme/35523/
Greek,ell,272,83,ice,πάγος,ˈpaɣo̞s,,
Greek,ell,272,84,if,ει,i,,EXCLUDE
Greek,ell,272,84,if,αν,an,,From Attic-Ionic and Hellenistic koiné ...
Greek,ell,272,85,in,"se, is","se̞, is",,Added -i to S.
Greek,ell,272,85,in,εν,e̞n,,
Greek,ell,272,86,kill,σκοτώνω,sko̞ˈto̞no̞,,
Greek,ell,272,87,knee,γόνατο,ˈɣo̞nato̞,,
Greek,ell,272,88,know,ξέρω,ˈkse̞ro̞,,
Greek,ell,272,89,lake,λίμνη,'limni,,
Greek,ell,272,90,laugh,γελώ,ʝe̞ˈlo̞,,Alternative form γελάω.
Greek,ell,272,91,leaf,φύλλο,ˈfilo̞,,
Greek,ell,272,92,left,zerva,ze̞rˈva,,split from DKB. Changed from ...
Greek,ell,272,92,left,αριστερός,aˌriste̞ˈra,,
Greek,ell,272,93,leg,πόδι,ˈpo̞ði,,
Greek,ell,272,94,lie,ξαπλώνω,ksaˈplo̞no̞,,
Greek,ell,272,95,live,ζω,zo̞,,
Greek,ell,272,96,liver,συκώτι,siˈko̞ti,,Added -i- to SKOTI.
Greek,ell,272,97,long,μακρύς,ma'kris,,
Greek,ell,272,98,louse,ψείρα,ˈpsira,,
Greek,ell,272,99,man,άντρας,ˈandras,,New N.sg. stem remodelled on ...
Greek,ell,272,100,many,πολλοί,po̞ˈli,,Plural (sg. πολύς)
Greek,ell,272,101,meat,κρέας,ˈkre̞ˌas,,
Greek,ell,272,102,moon,φεγγάρι,feŋˈgari,,
Greek,ell,272,103,mother,μητέρα,miˈte̞ra,,New nominative form created from ...
Greek,ell,272,104,mountain,βουνό,vuˈno̞,,
Greek,ell,272,105,mouth,στόμα,ˈsto̞ma,,
Greek,ell,272,106,name,όνομα,ˈo̞no̞ˌma,,
Greek,ell,272,107,narrow,στενός,ste̞ˈno̞s,,
Greek,ell,272,108,near,κοντά,ko̞ˈnda,,
Greek,ell,272,109,neck,λαιμός,le̞ˈmo̞s,,
Greek,ell,272,110,new,καινούργιος,ce̞ˈnurʝo̞s,,
Greek,ell,272,110,new,νέος,ˈneos,"new, young",EXCLUDE.
Greek,ell,272,111,night,νύχτα,nyçta,,
Greek,ell,272,112,nose,μύτη,'miti,,
Greek,ell,272,113,not,δεν,ðe̞n,,
Greek,ell,272,113,not,μη(ν),mi(n),,
Greek,ell,272,114,old,παλιός,paˈʎo̞s,,
Greek,ell,272,115,one,ένας,ˈe̞nas,,
Greek,ell,272,116,other,άλλος,ˈalo̞s,,
Greek,ell,272,117,person,άνθρωπος,ˈan̪θro̞ˌpo̞s,,
Greek,ell,272,118,play,παίζω,ˈpe̞zo̞,,
Greek,ell,272,119,pull,τραβώ,traˈvo̞,,
Greek,ell,272,120,push,σπρώχνω,ˈspro̞xno̞,,
Greek,ell,272,121,rain,βροχή,vro̞ˈçi,,Changed -E- to -o-.
Greek,ell,272,122,red,κόκκινος,ˈko̞ciˌno̞s,,
Greek,ell,272,123,right,σωστός,so̞ˈsto̞s,,
Greek,ell,272,124,rightside,δεξιός,ðe̞ˌksiˈo̞s,,Alternative form δεξής
Greek,ell,272,125,river,ποτάμι,po̞ˈtami,,
Greek,ell,272,126,road,δρόμος,ˈðro̞mo̞s,,
Greek,ell,272,127,root,ρίζα,'riza,,
Greek,ell,272,128,rope,σκοινί,sçiˈni,,
Greek,ell,272,129,rotten,σάπιος,ˈsapço̞s,,
Greek,ell,272,130,round,στρογγυλός,stro̞(ŋ)giˈlo̞s,,
Greek,ell,272,131,rub,τρίβω,ˈtrivo̞,,
Greek,ell,272,132,salt,αλάτι,a'lati,,From diminutive ἀλάτιον from Hellenistic ...
Greek,ell,272,133,sand,άμμος,ˈamo̞s,,Blažek gives άμμος (double 'm').
Greek,ell,272,134,say,λέω,ˈleo̞,,Alternate form λέγω /ˈleɣo̞/
Greek,ell,272,135,scratch,ksyno,ˈk͡sino̞,,Added intervocalic -n-.
Greek,ell,272,136,sea,θάλασσα,ˈθalaˌsa,,From Hellenistic koiné θάλασσα.
Greek,ell,272,137,see,βλέπω,ˈvle̞po̞,,
Greek,ell,272,138,seed,σπόρος,ˈspo̞ro̞s,,
Greek,ell,272,139,sew,ράβω,ˈravo̞,,
Greek,ell,272,140,sharp,κοφτερός,ˌko̞fte̞ˈro̞s,,
Greek,ell,272,141,short,κοντός,ko̞ˈndo̞s,,
Greek,ell,272,142,sing,τραγουδώ,ˌtraɣuˈðo̞,,
Greek,ell,272,143,sit,κάθομαι,ˈkaθo̞ˌme̞,,From Ancient κάθημαι /lexeme/18901/. Has ...
Greek,ell,272,144,skin,petsi,pe̞ˈʦi,,
Greek,ell,272,144,skin,δέρμα,ˈðe̞rma,,
Greek,ell,272,145,sky,ουρανός,ˌuraˈno̞s,,
Greek,ell,272,146,sleep,κοιμάμαι,ciˈmame̞,,Alternative form κοιμούμαι
Greek,ell,272,147,small,μικρός,miˈkro̞s,,
Greek,ell,272,148,smell,μυρίζω,miˈrizo̞,,
Greek,ell,272,149,smoke,καπνός,kaˈpno̞s,,
Greek,ell,272,150,smooth,omalos,ˌo̞maˈlo̞s,,
Greek,ell,272,151,snake,φίδι,ˈfiði,,
Greek,ell,272,152,snow,χιόνι,ˈço̞ni,,
Greek,ell,272,153,some,μερικοί,ˌme̞riˈci,,split from DKB
Greek,ell,272,154,spit,φτύνω,ˈftino̞,,
Greek,ell,272,155,split,χωρίζω,xo̞ˈrizo̞,,
Greek,ell,272,155,split,σκίζω,ˈscizo̞,,
Greek,ell,272,156,squeeze,ζουλώ,zuˈlo̞,,
Greek,ell,272,157,stab,μαχαιρώνω,ˌmaçe̞ˈro̞no,,lit. 'to knife (something)'
Greek,ell,272,158,stand,στέκομαι,ˈste̞ko̞ˌme̞,,
Greek,ell,272,159,star,αστέρι,asˈte̞ri,,Alternative form άστρο
Greek,ell,272,160,stick,ραβδί,raˈvði,,Cognate with /lexeme/18928/.
Greek,ell,272,160,stick,ξύλο,ˈksilo̞,,
Greek,ell,272,161,stone,πέτρα,ˈpe̞tra,,
Greek,ell,272,162,straight,ίσιος,ˈisço̞s,,
Greek,ell,272,163,suck,ρουφώ,ruˈfo̞,,
Greek,ell,272,164,sun,ήλιος,ˈiʎo̞s,,
Greek,ell,272,165,swell,πρήζομαι,ˈprizo̞ˌme̞,,Derived from Ancient Greek πρήθω ...
Greek,ell,272,165,swell,φουσκώνω,fuˈsko̞no̞,,EXCLUDE.
Greek,ell,272,166,swim,κολυμπώ,ˌko̞liˈmbo̞,,
Greek,ell,272,167,tail,ουρά,u'ra,,
Greek,ell,272,168,that,εκείνο,e̞ˈcino̞,,"split from DKB, orig. comp. ..."
Greek,ell,272,169,there,εκεί,e̞ˈci,,
Greek,ell,272,170,they,αυτοί,afˈti,,
Greek,ell,272,171,thick,khondros,xo̞ˈ(n)dro̞s,,
Greek,ell,272,172,thin,λεπτός,le̞ˈpto̞s,,Cognate with /lexeme/18956/.
Greek,ell,272,173,think,νομίζω,no̞ˈmizo̞,"have an opinion, believe",EXCLUDE.
Greek,ell,272,173,think,σκέφτομαι,ˈsce̞fto̞ˌme̞,"think, mentally observe, reason, evaluate",
Greek,ell,272,174,this,tutos,(e̞)ˈtuto̞s,,EXCLUDE.
Greek,ell,272,174,this,αυτός,afˈto̞s,,
Greek,ell,272,175,thou,εσύ,e̞ˈsi,,
Greek,ell,272,176,three,τριά,ˈtriˌa,,"τριά neuter, but m./f. τρεις"
Greek,ell,272,177,throw,ρίχνω,ˈrixno̞,,
Greek,ell,272,178,tie,δένω,ˈðe̞no̞,,
Greek,ell,272,179,tongue,γλώσσα,ˈɣlo̞sa,,
Greek,ell,272,180,tooth,δόντι,ˈðo̞ndi,,
Greek,ell,272,181,tree,δέντρο,ˈðe̞n̪dro̞,,
Greek,ell,272,182,turn,γυρίζω,ʝiˈrizo̞,,
Greek,ell,272,182,turn,στρέφομαι,ˈstre̞fo̞ˌme̞,,EXCLUDE.
Greek,ell,272,183,two,δύο,ˈðiˌo̞,,
Greek,ell,272,184,vomit,ξερνώ,kse̞rˈno̞,,
Greek,ell,272,184,vomit,εμώ,e̞ˈmo̞,,EXCLUDE.
Greek,ell,272,185,walk,περπατώ,ˌpe̞rpaˈto̞,,
Greek,ell,272,186,warm,ζεστός,ze̞ˈsto̞s,,
Greek,ell,272,187,wash,πλένω,ˈple̞no̞,,
Greek,ell,272,188,water,νερό,ne̞ˈro̞,,
Greek,ell,272,189,we,εμείς,e̞ˈmis,,
Greek,ell,272,190,wet,υγρός,iˈɣro̞s,,
Greek,ell,272,191,what,τι,ti,,
Greek,ell,272,192,when,πότε,ˈpo̞te̞,,
Greek,ell,272,193,where,που,pu,,
Greek,ell,272,194,white,λευκός,le̞fˈko̞s,,EXCLUDE.
Greek,ell,272,194,white,άσπρος,ˈaspro̞s,,
Greek,ell,272,195,who,ποιος,pço̞s,,
Greek,ell,272,196,wide,πλατύς,pla'tis,,EXCLUDE.
Greek,ell,272,196,wide,φαρδύς,farˈðis,,
Greek,ell,272,197,wife,σύζυγος,ˈsiziˌɣo̞s,spouse,Cf. 'husband' /lexeme/35524/
Greek,ell,272,197,wife,γυναίκα,ʝiˈne̞ka,woman,EXCLUDE. Cf. /lexeme/7676/
Greek,ell,272,198,wind,αέρας,aˈʝe̞ras,,
Greek,ell,272,199,wing,φτερούγα,fte̞ˈruɣa,,
Greek,ell,272,200,wipe,σφογγίζω,spo̞ˈ(ɲ)ɟizo̞,,
Greek,ell,272,201,with,με,me̞,,
Greek,ell,272,202,woman,γυναίκα,ʝiˈne̞ka,,a-stem noun adapted from accusative ...
Greek,ell,272,203,woods,δάσος,ˈðaso̞s,,
Greek,ell,272,204,worm,σκουλήκι,skuˈlici,,
Greek,ell,272,206,year,χρονιά,xro̞ˈɲa,,
Greek,ell,272,207,yellow,κίτρινος,ˈcitriˌno̞s,,
Greek,ell,272,205,you,εσείς,e̞ˈsis,,
Greek,ell,272,208,ant,μυρμήγκι,mirˈmiŋɟi,,
Greek,ell,272,214,house,σπίτι,ˈspiti,,
Classical Armenian,xcl,307,82,I,զիս,z-is,,me (ACC)
Classical Armenian,xcl,307,82,I,ես,ɛs,,Traditionally pronounced [jɛs]; suppletive oblique ...
Classical Armenian,xcl,307,1,all,ամենայն,ɑmɛn-ɑjn,Also 'each; every (thing)',To be analyzed as ամեն- ...
Classical Armenian,xcl,307,2,and,եւ,ɛu̯,"also ""also; likewise""",Traditionally pronounced [jɛʋ]; contrast with ...
Classical Armenian,xcl,307,3,animal,անասուն,ɑnɑsun,"orig. ""not-speaking; (hence) non-human; irrational""",Analyzable as ան- an- 'un-; ...
Classical Armenian,xcl,307,4,ashes,աճիւն,ačiwn,,
Classical Armenian,xcl,307,4,ashes,մոխիր,mɔχiɾ,"remains of a fire, dust",աճիւն ačiwn seems to specifically ...
Classical Armenian,xcl,307,5,at,առ,ɑr,,
Classical Armenian,xcl,307,6,back,թիքունք,tʰikownkʰ,,
Classical Armenian,xcl,307,6,back,մէջ(ք),mēǰ(-k‘),,"mēǰ – originally ‘middle, midst, ..."
Classical Armenian,xcl,307,6,back,կռթունք,kur(-)tʰ-un-kʰ,,Traditionally pronounced [kərtʰuŋkʰ]; cf. կուռն ...
Classical Armenian,xcl,307,7,bad,չար,čʰar,,
Classical Armenian,xcl,307,7,bad,վատ,vɑt,,
Classical Armenian,xcl,307,8,bark,կեղեւ,kɛɫɛu̯,"also ""peel; rind; husk""",Traditionally pronounced [kɛʁɛʋ].
Classical Armenian,xcl,307,9,because,զի,zi,'in order to; to the end that',Often preceded by վասն vasn ...
Classical Armenian,xcl,307,9,because,քանզի,k‘anzi,,
Classical Armenian,xcl,307,10,belly,որովայն,orovayn,,
Classical Armenian,xcl,307,10,belly,փոր,pʰɔɾ,Also 'womb; bowels; entrails ',
Classical Armenian,xcl,307,11,big,մեծ,mɛt͡s,,
Classical Armenian,xcl,307,12,bird,թռչուն,tʰir-tʃ͡ʰ-un,"Orig. ""flying (one)""; cf. թռչիմ [tʰərˈtʃʰim] 'I fly', ultimately related to PIE *pter- 'feather'",Traditionally pronounced [tʰərˈtʃʰun] <tʰṙčʰown>
Classical Armenian,xcl,307,12,bird,հաւ,haw,,"Strohmeyer 1983 concludes that, in ..."
Classical Armenian,xcl,307,13,bite,խածանեմ,xacanem,,Also 'to sting'. Often refers ...
Classical Armenian,xcl,307,13,bite,կծ(ան)եմ,kit͡s(-ɑn)-ɛ-m,Also 'to sting'.,Traditionally pronounced [kət͡s(ɑn)ɛm]; cf. կսկիծ ...
Classical Armenian,xcl,307,14,black,սեաւ,se̯ɑu̯,fig. also 'sad; gloomy',Traditionally pronounced [sjɑʋ].
Classical Armenian,xcl,307,15,blood,արիւն,ɑɾiu̯n,"Fig. also 'kin, relation'",Traditionally pronounced [ɑɾjun].
Classical Armenian,xcl,307,16,blow,շնչեմ,ʃunʧʰ-ɛ-m,,Identical to /lexeme/31054/ 'breathe'.
Classical Armenian,xcl,307,16,blow,փչեմ,pʰu(-)tʃ͡ʰ-ɛ-m,"ˈI blow; puff, inflate'",Traditionally pronounced [pʰətʃ͡ʰɛm]; Cf. փուք ...
Classical Armenian,xcl,307,17,bone,ոսկր,ɔsk-ɾ,,Traditionally pronounced [ʋɔskəɾ].
Classical Armenian,xcl,307,18,breast,լանջք,lanǰk‘,,Probably etymologically connected with Gk. ...
Classical Armenian,xcl,307,18,breast,ստին,stin,"of a woman; fig. also 'source, spring'",
Classical Armenian,xcl,307,18,breast,կուրծք,kuɾt͡s-kʰ,Fig. also 'heart; mind',Plurale tantum; Traditionally pronounced as ...
